#Powered_by_ParaTranz;;;;;;;;;;;;;x
#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;x
String_FR_GetXCe_female;;;;;;;;;;;;;x
String_FR_GetNNne_male;;;;;;;;;;;;;x
String_FR_GetNNne_female;;;;;;;;;;;;;x
String_FR_GetRSe_male;;;;;;;;;;;;;x
String_FR_GetRSe_female;;;;;;;;;;;;;x
String_FR_GetFVe_male;;;;;;;;;;;;;x
String_FR_GetFVe_female;;;;;;;;;;;;;x
String_FR_GetEtEte_male;;;;;;;;;;;;;x
String_FR_GetEtEte_female;;;;;;;;;;;;;x
String_FR_GetEurEresse_male;;;;;;;;;;;;;x
String_FR_GetEurEresse_female;;;;;;;;;;;;;x
String_FR_GetOuOlle_male;;;;;;;;;;;;;x
String_FR_GetOuOlle_female;;;;;;;;;;;;;x
String_FR_GetEauElle_male;;;;;;;;;;;;;x
String_FR_GetEauElle_female;;;;;;;;;;;;;x
String_FR_GetSSse_male;;;;;;;;;;;;;x
String_FR_GetSSse_female;;;;;;;;;;;;;x
String_FR_GetEEsse_male;;;;;;;;;;;;;x
String_FR_GetEEsse_female;;;;;;;;;;;;;x
String_FR_GetIeuxIeille_male;;;;;;;;;;;;;x
String_FR_GetIeuxIeille_female;;;;;;;;;;;;;x
String_FR_GetEteEtesse_male;;;;;;;;;;;;;x
String_FR_GetEteEtesse_female;;;;;;;;;;;;;x
String_FR_GetXSse_male;;;;;;;;;;;;;x
String_FR_GetXSse_female;;;;;;;;;;;;;x
String_FR_GetTTte_male;;;;;;;;;;;;;x
String_FR_GetTTte_female;;;;;;;;;;;;;x
String_FR_GetAuxAles_male;;;;;;;;;;;;;x
String_FR_GetAuxAles_female;;;;;;;;;;;;;x
String_FR_GetLLa_male;;;;;;;;;;;;;x
String_FR_GetLLa_female;;;;;;;;;;;;;x
String_FR_GetLLaOpp_male;;;;;;;;;;;;;x
String_FR_GetLLaOpp_female;;;;;;;;;;;;;x
String_FR_GetLLaCap_male;;;;;;;;;;;;;x
String_FR_GetLLaCap_female;;;;;;;;;;;;;x
String_FR_GetDDe_male;;;;;;;;;;;;;x
String_FR_GetDDe_female;;;;;;;;;;;;;x
String_FR_GetSilSielle_male;;;;;;;;;;;;;x
String_FR_GetSilSielle_female;;;;;;;;;;;;;x
String_FR_GetSilSielleCap_male;;;;;;;;;;;;;x
String_FR_GetSilSielleCap_female;;;;;;;;;;;;;x
String_FR_GetEluiElle_male;;;;;;;;;;;;;x
String_FR_GetEluiElle_female;;;;;;;;;;;;;x
String_FR_GetAuAla_male;;;;;;;;;;;;;x
String_FR_GetAuAla_female;;;;;;;;;;;;;x
String_FR_Get_EOpp_male;;;;;;;;;;;;;x
String_FR_Get_E_female;;;;;;;;;;;;;x
String_FR_GetAuAlaCap_male;;;;;;;;;;;;;x
String_FR_GetAuAlaCap_female;;;;;;;;;;;;;x
String_FR_GetDuDela_male;;;;;;;;;;;;;x
String_FR_GetDuDela_female;;;;;;;;;;;;;x
String_FR_GetParrainMarraine_male;;;;;;;;;;;;;x
String_FR_GetParrainMarraine_female;;;;;;;;;;;;;x
String_FR_Get_Eresse_female;;;;;;;;;;;;;x
String_FR_GetSeigneurDameCap_male;;;;;;;;;;;;;x
String_FR_GetSeigneurDameCap_female;;;;;;;;;;;;;x
String_FR_GetHerosHeroine_male;;;;;;;;;;;;;x
String_FR_GetHerosHeroine_female;;;;;;;;;;;;;x
String_FR_GetGrecGrecqueOpp_male;;;;;;;;;;;;;x
String_FR_GetGrecGrecqueOpp_female;;;;;;;;;;;;;x
String_FR_APOSTROPHE;;;;;;;;;;;;;x
String_FR_e_;;;;;;;;;;;;;x
String_FR_de_;;;;;;;;;;;;;x
String_FR_d;;;;;;;;;;;;;x
String_FR_de_l;;;;;;;;;;;;;x
String_FR_de_la_;;;;;;;;;;;;;x
String_FR_des_;;;;;;;;;;;;;x
String_FR_du_;;;;;;;;;;;;;x
String_FR_chez_les_;;;;;;;;;;;;;x
String_FR_dans_l;;;;;;;;;;;;;x
String_FR_dans_la_;;;;;;;;;;;;;x
String_FR_dans_le_;;;;;;;;;;;;;x
String_FR_dans_les_;;;;;;;;;;;;;x
String_FR_au_;;;;;;;;;;;;;x
String_FR_a_l;;;;;;;;;;;;;x
String_FR_a_la_;;;;;;;;;;;;;x
String_FR_aux_;;;;;;;;;;;;;x
String_FR_Au_;;;;;;;;;;;;;x
String_FR_A_l;;;;;;;;;;;;;x
String_FR_A_la_;;;;;;;;;;;;;x
String_FR_Aux_;;;;;;;;;;;;;x
String_FR_le_;;;;;;;;;;;;;x
String_FR_la_;;;;;;;;;;;;;x
String_FR_l;;;;;;;;;;;;;x
String_FR_les_;;;;;;;;;;;;;x
String_FR_Le_;;;;;;;;;;;;;x
String_FR_La_;;;;;;;;;;;;;x
String_FR_L;;;;;;;;;;;;;x
String_FR_Les_;;;;;;;;;;;;;x
String_FR_on_;;;;;;;;;;;;;x
String_FR_a_;;;;;;;;;;;;;x
String_FR_a_ACCENT;;;;;;;;;;;;;x
String_FR_A_ACCENT;;;;;;;;;;;;;x
String_FR_en_;;;;;;;;;;;;;x
String_FR_GetHoldingAuAla_Castle_1;;;;;;;;;;;;;x
String_FR_GetHoldingAuAla_Castle_2;;;;;;;;;;;;;x
String_FR_GetHoldingAuAla_Castle_3;;;;;;;;;;;;;x
String_FR_GetHoldingAuAla_City_1;;;;;;;;;;;;;x
String_FR_GetHoldingAuAla_City_2;;;;;;;;;;;;;x
String_FR_GetHoldingAuAla_City_3;;;;;;;;;;;;;x
String_FR_GetHoldingAuAla_Fallback_1;;;;;;;;;;;;;x
String_FR_GetHoldingAuAla_Nomad_1;;;;;;;;;;;;;x
String_FR_GetHoldingAuAla_Nomad_2;;;;;;;;;;;;;x
String_FR_GetHoldingAuAla_Nomad_3;;;;;;;;;;;;;x
String_FR_GetHoldingAuAla_settlement;;;;;;;;;;;;;x
String_FR_GetHoldingAuAla_Temple_1;;;;;;;;;;;;;x
String_FR_GetHoldingAuAla_Tribal_1;;;;;;;;;;;;;x
String_FR_GetHoldingAuAla_Tribal_2;;;;;;;;;;;;;x
String_FR_GetHoldingAuAla_Tribal_3;;;;;;;;;;;;;x
String_FR_GetHoldingDuDela_Castle_1;;;;;;;;;;;;;x
String_FR_GetHoldingDuDela_Castle_2;;;;;;;;;;;;;x
String_FR_GetHoldingDuDela_Castle_3;;;;;;;;;;;;;x
String_FR_GetHoldingDuDela_City_1;;;;;;;;;;;;;x
String_FR_GetHoldingDuDela_City_2;;;;;;;;;;;;;x
String_FR_GetHoldingDuDela_City_3;;;;;;;;;;;;;x
String_FR_GetHoldingDuDela_Fallback_1;;;;;;;;;;;;;x
String_FR_GetHoldingDuDela_Nomad_1;;;;;;;;;;;;;x
String_FR_GetHoldingDuDela_Nomad_2;;;;;;;;;;;;;x
String_FR_GetHoldingDuDela_Nomad_3;;;;;;;;;;;;;x
String_FR_GetHoldingDuDela_settlement;;;;;;;;;;;;;x
String_FR_GetHoldingDuDela_Temple_1;;;;;;;;;;;;;x
String_FR_GetHoldingDuDela_Tribal_1;;;;;;;;;;;;;x
String_FR_GetHoldingDuDela_Tribal_2;;;;;;;;;;;;;x
String_FR_GetHoldingDuDela_Tribal_3;;;;;;;;;;;;;x
String_FR_GetHouseOfWorshipDuDela_Christian;;;;;;;;;;;;;x
String_FR_GetHouseOfWorshipDuDela_Muslim;;;;;;;;;;;;;x
String_FR_GetHouseOfWorshipDuDela_Pagan;;;;;;;;;;;;;x
String_FR_GetHouseOfWorshipDuDela_Zoroastrian;;;;;;;;;;;;;x
String_FR_GetHouseOfWorshipDuDela_Jewish;;;;;;;;;;;;;x
String_FR_GetHouseOfWorshipDuDela_Hindu;;;;;;;;;;;;;x
String_FR_GetHouseOfWorshipDuDela_Buddhist;;;;;;;;;;;;;x
String_FR_GetHouseOfWorshipDuDela_Jain;;;;;;;;;;;;;x
String_FR_GetHouseOfWorshipDuDela_Taoist;;;;;;;;;;;;;x
String_FR_GetHouseOfWorshipUnUne_Christian;;;;;;;;;;;;;x
String_FR_GetHouseOfWorshipUnUne_Muslim;;;;;;;;;;;;;x
String_FR_GetHouseOfWorshipUnUne_Pagan;;;;;;;;;;;;;x
String_FR_GetHouseOfWorshipUnUne_Zoroastrian;;;;;;;;;;;;;x
String_FR_GetHouseOfWorshipUnUne_Jewish;;;;;;;;;;;;;x
String_FR_GetHouseOfWorshipUnUne_Hindu;;;;;;;;;;;;;x
String_FR_GetHouseOfWorshipUnUne_Buddhist;;;;;;;;;;;;;x
String_FR_GetHouseOfWorshipUnUne_Jain;;;;;;;;;;;;;x
String_FR_GetHouseOfWorshipUnUne_Taoist;;;;;;;;;;;;;x
String_FR_GetMatterOfImportanceOnA_daughter;;;;;;;;;;;;;x
String_FR_GetMatterOfImportanceOnA_son;;;;;;;;;;;;;x
String_FR_GetMatterOfImportanceOnA_GetHusbandWifeOpp;;;;;;;;;;;;;x
String_FR_GetMatterOfImportanceOnA_investments;;;;;;;;;;;;;x
String_FR_GetMatterOfImportanceOnA_garden;;;;;;;;;;;;;x
String_FR_GetMatterOfImportanceOnA_building_plans;;;;;;;;;;;;;x
String_FR_GetMatterOfImportanceOnA_sword_practice;;;;;;;;;;;;;x
String_FR_GetMatterOfImportanceOnA_tome_collection;;;;;;;;;;;;;x
String_FR_GetMatterOfImportanceOnA_friends;;;;;;;;;;;;;x
String_FR_GetMatterOfImportanceOnA_love;;;;;;;;;;;;;x
String_FR_GetMatterOfImportanceOnA_dog;;;;;;;;;;;;;x
String_FR_GetMatterOfImportanceOnA_cat;;;;;;;;;;;;;x
String_FR_GetMatterOfImportanceOnA_health;;;;;;;;;;;;;x
String_FR_town_AuAla;;;;;;;;;;;;;x
String_FR_camp_AuAla;;;;;;;;;;;;;x
String_FR_GetComplimentAdjectiveMascFem_COMPL_CLEVER_Fem;;;;;;;;;;;;;x
String_FR_GetComplimentAdjectiveMascFem_COMPL_CLEVER_Masc;;;;;;;;;;;;;x
String_FR_GetComplimentAdjectiveMascFem_COMPL_ELOQUENT_Fem;;;;;;;;;;;;;x
String_FR_GetComplimentAdjectiveMascFem_COMPL_ELOQUENT_Masc;;;;;;;;;;;;;x
String_FR_GetComplimentAdjectiveMascFem_COMPL_LEARNED_Fem;;;;;;;;;;;;;x
String_FR_GetComplimentAdjectiveMascFem_COMPL_LEARNED_Masc;;;;;;;;;;;;;x
String_FR_GetComplimentAdjectiveMascFem_COMPL_THRIFTY_Fem;;;;;;;;;;;;;x
String_FR_GetComplimentAdjectiveMascFem_COMPL_THRIFTY_Masc;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_chancellor;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_chancellor_arabic;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_chancellor_aztec;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_chancellor_greek;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_chancellor_iranian;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_chancellor_turkish;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_chancellor_west_african;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_chancellor_zoroastrian_group;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_marshal;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_marshal_aztec;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_marshal_greek;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_marshal_zoroastrian_group;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_spiritual;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_spiritual_aztec;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_spiritual_baltic_pagan;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_spiritual_baltic_pagan_reformed;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_spiritual_christian;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_spiritual_finnish_pagan;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_spiritual_finnish_pagan_reformed;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_spiritual_hellenic_pagan;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_spiritual_indian_group;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_spiritual_jewish_group;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_spiritual_muslim;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_spiritual_norse_pagan_female;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_spiritual_norse_pagan_male;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_spiritual_norse_pagan_reformed_female;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_spiritual_norse_pagan_reformed_male;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_spiritual_orthodox;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_spiritual_pagan;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_spiritual_pagan_group;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_spiritual_shiite;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_spiritual_slavic_pagan;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_spiritual_slavic_pagan_reformed;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_spiritual_tengri_pagan;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_spiritual_tengri_pagan_reformed;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_spiritual_zoroastrian;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_spiritual_zoroastrian_group;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_spiritual_zun_pagan;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_spiritual_zun_pagan_reformed;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_spymaster;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_spymaster_aztec;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_spymaster_greek;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_treasurer;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_treasurer_aztec;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_treasurer_greek;;;;;;;;;;;;;x
String_FR_GetJobTitle2_job_treasurer_zoroastrian_group;;;;;;;;;;;;;x
String_FR_Culture_afghan_Fem;;;;;;;;;;;;;x
String_FR_Culture_afghan_Masc;;;;;;;;;;;;;x
String_FR_Culture_afghan_PlFem;;;;;;;;;;;;;x
String_FR_Culture_afghan_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_alan_Fem;;;;;;;;;;;;;x
String_FR_Culture_alan_Masc;;;;;;;;;;;;;x
String_FR_Culture_alan_PlFem;;;;;;;;;;;;;x
String_FR_Culture_alan_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_andalusian_arabic_Fem;;;;;;;;;;;;;x
String_FR_Culture_andalusian_arabic_Masc;;;;;;;;;;;;;x
String_FR_Culture_andalusian_arabic_PlFem;;;;;;;;;;;;;x
String_FR_Culture_andalusian_arabic_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_arberian_Fem;;;;;;;;;;;;;x
String_FR_Culture_arberian_Masc;;;;;;;;;;;;;x
String_FR_Culture_arberian_PlFem;;;;;;;;;;;;;x
String_FR_Culture_arberian_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_armenian_Fem;;;;;;;;;;;;;x
String_FR_Culture_armenian_Masc;;;;;;;;;;;;;x
String_FR_Culture_armenian_PlFem;;;;;;;;;;;;;x
String_FR_Culture_armenian_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_ashkenazi_Fem;;;;;;;;;;;;;x
String_FR_Culture_ashkenazi_Masc;;;;;;;;;;;;;x
String_FR_Culture_ashkenazi_PlFem;;;;;;;;;;;;;x
String_FR_Culture_ashkenazi_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_assamese_Fem;;;;;;;;;;;;;x
String_FR_Culture_assamese_Masc;;;;;;;;;;;;;x
String_FR_Culture_assamese_PlFem;;;;;;;;;;;;;x
String_FR_Culture_assamese_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_assyrian_Fem;;;;;;;;;;;;;x
String_FR_Culture_assyrian_Masc;;;;;;;;;;;;;x
String_FR_Culture_assyrian_PlFem;;;;;;;;;;;;;x
String_FR_Culture_assyrian_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_avar_Fem;;;;;;;;;;;;;x
String_FR_Culture_avar_Masc;;;;;;;;;;;;;x
String_FR_Culture_avar_PlFem;;;;;;;;;;;;;x
String_FR_Culture_avar_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_baloch_Fem;;;;;;;;;;;;;x
String_FR_Culture_baloch_Masc;;;;;;;;;;;;;x
String_FR_Culture_baloch_PlFem;;;;;;;;;;;;;x
String_FR_Culture_baloch_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_basque_Fem;;;;;;;;;;;;;x
String_FR_Culture_basque_Masc;;;;;;;;;;;;;x
String_FR_Culture_basque_PlFem;;;;;;;;;;;;;x
String_FR_Culture_basque_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_bear_Fem;;;;;;;;;;;;;x
String_FR_Culture_bear_Masc;;;;;;;;;;;;;x
String_FR_Culture_bear_PlFem;;;;;;;;;;;;;x
String_FR_Culture_bear_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_bedouin_arabic_Fem;;;;;;;;;;;;;x
String_FR_Culture_bedouin_arabic_Masc;;;;;;;;;;;;;x
String_FR_Culture_bedouin_arabic_PlFem;;;;;;;;;;;;;x
String_FR_Culture_bedouin_arabic_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_bengali_Fem;;;;;;;;;;;;;x
String_FR_Culture_bengali_Masc;;;;;;;;;;;;;x
String_FR_Culture_bengali_PlFem;;;;;;;;;;;;;x
String_FR_Culture_bengali_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_bodpa_Fem;;;;;;;;;;;;;x
String_FR_Culture_bodpa_Masc;;;;;;;;;;;;;x
String_FR_Culture_bodpa_PlFem;;;;;;;;;;;;;x
String_FR_Culture_bodpa_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_bohemian_Fem;;;;;;;;;;;;;x
String_FR_Culture_bohemian_Masc;;;;;;;;;;;;;x
String_FR_Culture_bohemian_PlFem;;;;;;;;;;;;;x
String_FR_Culture_bohemian_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_bolghar_Fem;;;;;;;;;;;;;x
String_FR_Culture_bolghar_Masc;;;;;;;;;;;;;x
String_FR_Culture_bolghar_PlFem;;;;;;;;;;;;;x
String_FR_Culture_bolghar_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_bosnian_Fem;;;;;;;;;;;;;x
String_FR_Culture_bosnian_Masc;;;;;;;;;;;;;x
String_FR_Culture_bosnian_PlFem;;;;;;;;;;;;;x
String_FR_Culture_bosnian_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_breton_Fem;;;;;;;;;;;;;x
String_FR_Culture_breton_Masc;;;;;;;;;;;;;x
String_FR_Culture_breton_PlFem;;;;;;;;;;;;;x
String_FR_Culture_breton_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_bulgarian_Fem;;;;;;;;;;;;;x
String_FR_Culture_bulgarian_Masc;;;;;;;;;;;;;x
String_FR_Culture_bulgarian_PlFem;;;;;;;;;;;;;x
String_FR_Culture_bulgarian_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_carantanian_Fem;;;;;;;;;;;;;x
String_FR_Culture_carantanian_Masc;;;;;;;;;;;;;x
String_FR_Culture_carantanian_PlFem;;;;;;;;;;;;;x
String_FR_Culture_carantanian_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_castillan_Fem;;;;;;;;;;;;;x
String_FR_Culture_castillan_Masc;;;;;;;;;;;;;x
String_FR_Culture_castillan_PlFem;;;;;;;;;;;;;x
String_FR_Culture_castillan_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_cat_Fem;;;;;;;;;;;;;x
String_FR_Culture_cat_Masc;;;;;;;;;;;;;x
String_FR_Culture_cat_PlFem;;;;;;;;;;;;;x
String_FR_Culture_cat_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_catalan_Fem;;;;;;;;;;;;;x
String_FR_Culture_catalan_Masc;;;;;;;;;;;;;x
String_FR_Culture_catalan_PlFem;;;;;;;;;;;;;x
String_FR_Culture_catalan_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_coptic_Fem;;;;;;;;;;;;;x
String_FR_Culture_coptic_Masc;;;;;;;;;;;;;x
String_FR_Culture_coptic_PlFem;;;;;;;;;;;;;x
String_FR_Culture_coptic_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_crimean_gothic_Fem;;;;;;;;;;;;;x
String_FR_Culture_crimean_gothic_Masc;;;;;;;;;;;;;x
String_FR_Culture_crimean_gothic_PlFem;;;;;;;;;;;;;x
String_FR_Culture_crimean_gothic_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_croatian_Fem;;;;;;;;;;;;;x
String_FR_Culture_croatian_Masc;;;;;;;;;;;;;x
String_FR_Culture_croatian_PlFem;;;;;;;;;;;;;x
String_FR_Culture_croatian_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_cuman_Fem;;;;;;;;;;;;;x
String_FR_Culture_cuman_Masc;;;;;;;;;;;;;x
String_FR_Culture_cuman_PlFem;;;;;;;;;;;;;x
String_FR_Culture_cuman_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_daju_Fem;;;;;;;;;;;;;x
String_FR_Culture_daju_Masc;;;;;;;;;;;;;x
String_FR_Culture_daju_PlFem;;;;;;;;;;;;;x
String_FR_Culture_daju_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_dalmatian_Fem;;;;;;;;;;;;;x
String_FR_Culture_dalmatian_Masc;;;;;;;;;;;;;x
String_FR_Culture_dalmatian_PlFem;;;;;;;;;;;;;x
String_FR_Culture_dalmatian_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_danish_Fem;;;;;;;;;;;;;x
String_FR_Culture_danish_Masc;;;;;;;;;;;;;x
String_FR_Culture_danish_PlFem;;;;;;;;;;;;;x
String_FR_Culture_danish_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_dog_culture_Fem;;;;;;;;;;;;;x
String_FR_Culture_dog_culture_Masc;;;;;;;;;;;;;x
String_FR_Culture_dog_culture_PlFem;;;;;;;;;;;;;x
String_FR_Culture_dog_culture_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_dragon_culture_Fem;;;;;;;;;;;;;x
String_FR_Culture_dragon_culture_Masc;;;;;;;;;;;;;x
String_FR_Culture_dragon_culture_PlFem;;;;;;;;;;;;;x
String_FR_Culture_dragon_culture_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_duck_culture_Fem;;;;;;;;;;;;;x
String_FR_Culture_duck_culture_Masc;;;;;;;;;;;;;x
String_FR_Culture_duck_culture_PlFem;;;;;;;;;;;;;x
String_FR_Culture_duck_culture_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_dutch_Fem;;;;;;;;;;;;;x
String_FR_Culture_dutch_Masc;;;;;;;;;;;;;x
String_FR_Culture_dutch_PlFem;;;;;;;;;;;;;x
String_FR_Culture_dutch_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_egyptian_arabic_Fem;;;;;;;;;;;;;x
String_FR_Culture_egyptian_arabic_Masc;;;;;;;;;;;;;x
String_FR_Culture_egyptian_arabic_PlFem;;;;;;;;;;;;;x
String_FR_Culture_egyptian_arabic_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_elephant_culture_Fem;;;;;;;;;;;;;x
String_FR_Culture_elephant_culture_Masc;;;;;;;;;;;;;x
String_FR_Culture_elephant_culture_PlFem;;;;;;;;;;;;;x
String_FR_Culture_elephant_culture_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_english_Fem;;;;;;;;;;;;;x
String_FR_Culture_english_Masc;;;;;;;;;;;;;x
String_FR_Culture_english_PlFem;;;;;;;;;;;;;x
String_FR_Culture_english_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_ethiopian_Fem;;;;;;;;;;;;;x
String_FR_Culture_ethiopian_Masc;;;;;;;;;;;;;x
String_FR_Culture_ethiopian_PlFem;;;;;;;;;;;;;x
String_FR_Culture_ethiopian_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_finnish_Fem;;;;;;;;;;;;;x
String_FR_Culture_finnish_Masc;;;;;;;;;;;;;x
String_FR_Culture_finnish_PlFem;;;;;;;;;;;;;x
String_FR_Culture_finnish_PlMasc;;;;;;;;;;;;;x
String_FR_Culture_frankish_Fem;;;;;;;;;;;;;x
String_FR_Culture_frankish_Masc;;;;;;;;;;;;;x
